person_code,person_name,jugador,person_alias,person_aliasRaw,person_passportName,person_passportSurname,person_jerseyName,person_abbreviatedName,person_country_code,person_country_name,person_height,person_weight,person_birthDate,code,name,person_twitterAccount,person_instagramAccount,person_facebookAccount,person_isReferee,person_images_1,type,typeName,active,startDate,endDate,order,dorsal,dorsalRaw,position,positionName,lastTeam,externalId,headshot,action,club_code,club_name,club_abbreviatedName,club_editorialName,club_tvCode,club_isVirtual,crest,season_name,season_code,season_alias,season_competitionCode,season_year,season_startDate
015066,"SKUJA, TOMS",Toms Skuja,"SKUJA, TOMS","SKUJA, TOMS",TOMS,SKUJA,SKUJA,NA,LAT,Latvia,191,85,2002-01-02T00:00:00,LAT,Latvia,,,,FALSE,NA,J,Player,TRUE,2026-09-10T11:07:31.661,2027-06-30T00:00:00,0,3,3,1,Guard,MHP RIESEN LUDWIGSBURG,56439,NA,NA,RIG,Riga Zelli,Riga Zelli,Riga Zelli,RIG,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/0ab8fe2a-5972-48c5-bdff-f5159ca0abe7.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
006566,"SLAVKOVIC, ANDRIJA",Andrija Slavkovic,Slavkovic,Slavkovic,ANDRIJA,SLAVKOVIC,Slavkovic,"Slavkovic, A.",MNE,Montenegro,203,123,1999-02-15T00:00:00,MNE,Montenegro,,,,FALSE,NA,J,Player,TRUE,2026-09-08T11:02:11.691,2027-06-30T00:00:00,0,7,7,2,Forward,BUDUCNOST VOLI,55950,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/b62d7817-13d2-479b-a618-764589701c74.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/b62d7817-13d2-479b-a618-764589701c74.png,BUD,Buducnost VOLI Podgorica,Buducnost VOLI,Buducnost,BUD,FALSE,https://media-cdn.incrowdsports.com/47161285-94b3-4266-9d23-b722e8600945.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
012801,"SMART, JAVONTE",Javonte Smart,"SMART, JAVONTE","SMART, JAVONTE",JAVONTE DEDRICK,SMART,SMART,,USA,United States of America,193,93,1999-06-03T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T10:47:12.344,2027-06-30T00:00:00,0,1,1,1,Guard,OTTAWA BLACKJACKS,55927,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/0e7a87f3-5e6b-46d0-8fe0-2a9d279bb9fb.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/0e7a87f3-5e6b-46d0-8fe0-2a9d279bb9fb.png,CLU,U-BT Cluj-Napoca,U-BT Cluj,Cluj,UBT,FALSE,https://media-cdn.incrowdsports.com/ae3e2844-0615-41bb-a788-a4f0d54b8d5e.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015100,"SMAZAK, LUKAS",Lukas Smazak,"SMAZAK, LUKAS","SMAZAK, LUKAS",LUKAS,SMAZAK,Smazak,NA,CZE,Czech Republic,190,80,2007-09-08T00:00:00,CZE,Czech Republic,,,,FALSE,NA,J,Player,TRUE,2026-09-10T15:14:50.875,2027-06-30T00:00:00,0,44,44,1,Guard,SKYLINERS FRANKFURT,56509,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO1/85c5830a-eb30-4358-89e9-618db55c2fa5.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO1/85c5830a-eb30-4358-89e9-618db55c2fa5.png,FRA,Skyliners Frankfurt,Skyliners,Skyliners,SKY,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/6afb32b8-e6dc-4f79-b14a-2d99fdb34cde.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
011192,"SMITH, JALEEN",Jaleen Smith,"SMITH, JALEEN","SMITH, JALEEN",JALEEN DEVON,SMITH,SMITH,"Smith, J.",USA,United States of America,190,93,1994-11-24T00:00:00,USA,United States of America,,jaleensmith3,,FALSE,NA,J,Player,TRUE,2026-09-08T12:13:15.932,2027-06-30T00:00:00,0,3,3,1,Guard,TURK TELEKOM,56044,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/9868d08a-f4a4-4785-9df3-b45239b5db34.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/9868d08a-f4a4-4785-9df3-b45239b5db34.png,JER,Hapoel Midtown Jerusalem,Hapoel JLM,Jerusalem,JLM,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCiezvp/6d6e8da8-550f-4d1f-8a06-4611227e0c31.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
013276,"SMITH, JUSTIN",Justin Smith,"SMITH, JUSTIN","SMITH, JUSTIN",JUSTIN EDWARD,SMITH,Smith,,USA,United States of America,201,104,1999-03-01T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T11:02:10.782,2027-06-30T00:00:00,0,0,0,3,Center,HAPOEL BANK YAHAV JERUSALEM,55947,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/e5b102ec-75a8-46b1-9c9b-9e45a7b97d40.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/e5b102ec-75a8-46b1-9c9b-9e45a7b97d40.png,BUD,Buducnost VOLI Podgorica,Buducnost VOLI,Buducnost,BUD,FALSE,https://media-cdn.incrowdsports.com/47161285-94b3-4266-9d23-b722e8600945.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
014929,"SMITH, STEFAN",Stefan Smith,"SMITH, STEFAN","SMITH, STEFAN",STEFAN ETHAN ELLIOTT,SMITH,SMITH,NA,CAN,Canada,188,86,1999-06-27T00:00:00,CAN,Canada,,,,FALSE,NA,J,Player,TRUE,2026-09-08T16:08:09.208,2027-06-30T00:00:00,0,2,2,1,Guard,MHP RIESEN LUDWIGSBURG,56184,NA,NA,NIN,NINERS Chemnitz,Chemnitz,Chemnitz,CHE,FALSE,https://media-cdn.cortextech.io/75ae96be-69f9-4e48-b5bd-b1056842db57.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
013061,"SOLIMAN, NATHAN",Nathan Soliman,"SOLIMAN, N.","SOLIMAN, N.",NATHAN PIERRE,SOLIMAN,SOLIMAN,,FRA,France,205,94,2009-05-14T00:00:00,FRA,France,,,,FALSE,NA,J,Player,TRUE,2026-09-08T15:56:54.269,2027-06-30T00:00:00,0,14,14,2,Forward,INSEP / NANTES,56177,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS0/224ce7ad-ebd3-4f33-831c-f7a4a15df184.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS0/224ce7ad-ebd3-4f33-831c-f7a4a15df184.png,BOU,Cosea JL Bourg-en-Bresse,Cosea JL Bourg,Bourg,JLB,FALSE,https://media-cdn.incrowdsports.com/d4225e1b-7c1b-4382-98d4-ca8511c64441.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
004479,"SOLUADE, MO",Mo Soluade,Soluade,Soluade,MORAYONINUOLUWA CHUKWUEMEKA,SOLUADE,SOLUADE,"Soluade, M.",GBR,United Kingdom,196,93,1995-07-12T00:00:00,UK ,United Kingdom,,,,FALSE,NA,J,Player,TRUE,2026-09-14T15:15:09.608,2027-06-30T00:00:00,0,6,6,1,Guard,BC LONDON LIONS,56661,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnONv/30a76460-1379-47ac-834e-0d5c94fea509.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnONv/30a76460-1379-47ac-834e-0d5c94fea509.png,LLI,London Lions,London,London,LDN,FALSE,https://media-cdn.cortextech.io/102de468-9e41-4b8e-b44d-23bebb9e916f.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
014908,"SOMERVILLE, RAYMOND",Raymond Somerville,"SOMERVILLE, RAYMOND","SOMERVILLE, RAYMOND",RAYMOND AUGUSTUS,SOMERVILLE,Somerville,NA,USA,United States of America,208,107,2000-07-31T00:00:00,USA,United States of America,NA,NA,NA,FALSE,NA,J,Player,TRUE,2026-09-08T13:54:47.554,2027-06-30T00:00:00,0,17,17,3,Center,TFT SKOPJE,56137,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/d80d5663-2556-4487-8df7-07fa70536101.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/d80d5663-2556-4487-8df7-07fa70536101.png,KLA,Neptunas Klaipeda,Neptunas,Neptunas,NEP,FALSE,https://media-cdn.cortextech.io/ed0df5cd-c9e4-4387-bcd4-3606270cd255.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015158,"SOTIROV , MARTIN",Martin Sotirov,"SOTIROV , MARTIN","SOTIROV , MARTIN",MARTIN,SOTIROV,SOTIROV,NA,BUL,Bulgaria,201,93,1999-11-07T00:00:00,SRB,Serbia,NA,NA,NA,FALSE,NA,J,Player,TRUE,2026-09-17T12:36:08.927,2027-06-30T00:00:00,0,44,44,2,Forward,SPARTAK PLEVEN,56797,NA,NA,BLK,Balkan Botevgrad,Balkan,Balkan,BLK,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/ba6e2d99-3ea9-4730-a0ce-830cccca4657.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015135,"SPANOS, IOANNIS",Ioannis Spanos,"SPANOS, IOANNIS","SPANOS, IOANNIS",IOANNIS,SPANOS,SPANOS,NA,GRE,Greece,204,95,2010-01-26T00:00:00,GRE,Greece,NA,NA,NA,FALSE,NA,J,Player,TRUE,2026-09-16T08:24:27.128,2027-06-30T00:00:00,0,10,10,2,Forward,DEKA,56720,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO0/44cd5736-f6b8-4cfd-b2f7-33af1d0e0605.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO0/44cd5736-f6b8-4cfd-b2f7-33af1d0e0605.png,PAO,PAOK Thessaloniki,PAOK,PAOK,PBC,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjChWbHH/0506e7c4-ec4b-460a-bc59-b033ad9e336c.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015040,"SPIROV, IVAN",Ivan Spirov,"SPIROV, IVAN","SPIROV, IVAN",IVAN,SPIROV,SPIROV,NA,BUL,Bulgaria,202,97,2003-10-10T00:00:00,BUL,Bulgaria,,,,FALSE,NA,J,Player,TRUE,2026-09-09T16:42:20.945,2027-06-30T00:00:00,0,91,91,2,Forward,CLEVELAND STATE UNIVERSITY,56391,NA,NA,BLK,Balkan Botevgrad,Balkan,Balkan,BLK,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/ba6e2d99-3ea9-4730-a0ce-830cccca4657.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
004381,"SPISSU, MARCO",Marco Spissu,"SPISSU, MARCO","SPISSU, MARCO",MARCO,SPISSU,SPISSU,"Spissu, M.",ITA,Italy,182,80,1995-02-05T00:00:00,ITA,Italy,,,,FALSE,NA,J,Player,TRUE,2026-09-10T09:32:49.239,2027-06-30T00:00:00,0,0,0,1,Guard,BASKET ZARAGOZA 2002 SAD,56415,NA,NA,NAP,Napoli Basketball,Napoli,Napoli,NAP,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/c2de1d20-72f4-4453-95de-b4534db6d57f.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
010285,"STERNICKI, TYMOTEUSZ",Tymoteusz Sternicki,"STERNICKI, TYMOTEUSZ","STERNICKI, TYMOTEUSZ",TYMOTEUSZ,STERNICKI,STERNICKI,"Sternicki, T.",POL,Poland,204,97,2006-06-10T00:00:00,POL,Poland,,,,FALSE,NA,J,Player,TRUE,2026-09-21T07:56:13.352,2027-06-30T00:00:00,0,22,22,2,Forward,SLASK WROCLAW,56895,NA,NA,WRO,Slask Wroclaw,Slask,Slask,WKS,FALSE,https://media-cdn.incrowdsports.com/0415061b-5374-4a0d-bc04-8fcbc8ad0bb3.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
014889,"STEVENSON, ERIK",Erik Stevenson,"STEVENSON, ERIK","STEVENSON, ERIK",ERIK JAMES,STEVENSON,STEVENSON,NA,USA,United States of America,193,93,1999-04-28T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T12:47:54.508,2027-06-30T00:00:00,0,10,10,1,Guard,NBA,56087,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/e405362c-5d64-4896-9fbe-09456d9482dd.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/e405362c-5d64-4896-9fbe-09456d9482dd.png,BCR,Roma Basketball,Roma,Roma,ROM,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS1/1e9e0379-db30-4234-89b0-19576709c285.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
013861,"STEWARD, DJ",Dj Steward,"STEWARD, DJ","STEWARD, DJ",DANNY BOY,STEWARD,STEWARD,NA,USA,United States of America,188,75,2001-10-02T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-16T06:56:15.668,2027-06-30T00:00:00,0,4,4,1,Guard,PORTLAND TRAIL BLAZERS,56718,NA,NA,BGS,Recoletas Salud San Pablo Burgos,Burgos,Burgos,BUR,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCxM/40c97670-177e-4c74-9f5f-76b528a0da86.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
013931,"STEWART JR, CARLOS",Carlos Stewart Jr,"STEWART, CARLOS","STEWART, CARLOS",CARLOS MARCELLO,STEWART JR,STEWART,NA,USA,United States of America,185,88,2003-05-06T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T12:03:10.008,2027-06-30T00:00:00,0,0,0,1,Guard,VARESE,56030,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/a3e26535-80a1-4439-a6e6-811e9f5837c4.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/a3e26535-80a1-4439-a6e6-811e9f5837c4.png,LEM,Le Mans Sarthe Basket,Le Mans Sarthe,Le Mans Sarthe,MSB,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/b8ec3298-5030-4865-8469-722a21b471c3.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015033,"STOIMENOV, ALEKSANDAR",Aleksandar Stoimenov,"STOIMENOV, ALEKSANDAR","STOIMENOV, ALEKSANDAR",ALEKSANDAR,STOIMENOV,STOIMENOV,NA,BUL,Bulgaria,195,80,2001-10-26T00:00:00,BUL,Bulgaria,,,,FALSE,NA,J,Player,TRUE,2026-09-09T16:42:18.95,2027-06-30T00:00:00,0,3,3,1,Guard,KK VOJVODINA,56383,NA,NA,BLK,Balkan Botevgrad,Balkan,Balkan,BLK,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/ba6e2d99-3ea9-4730-a0ce-830cccca4657.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
013503,"STOVE, JOHNATHAN",Johnathan Stove,"STOVE, JOHNATHAN","STOVE, JOHNATHAN",JOHNATHAN OPSTON,STOVE,Stove,,USA,United States of America,193,100,1995-12-23T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-08T12:48:33.421,2027-06-30T00:00:00,0,22,22,1,Guard,WUERZBURG BASKETS,56100,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/5e2db32b-6ec9-4bc3-ba42-174f44902359.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/5e2db32b-6ec9-4bc3-ba42-174f44902359.png,RTK,Rostock Seawolves, Rostock, Rostock,ROS,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/de14cdb9-c0f7-485f-84ac-f305ace44723.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
006609,"STRAUTINS, ARTURS",Arturs Strautins,Strautins,Strautins,ARTURS,STRAUTINS,Strautins,"Strautins, A.",LAT,Latvia,198,100,1998-10-23T00:00:00,LAT,Latvia,,,,FALSE,NA,J,Player,TRUE,2026-09-09T09:28:51.499,2027-06-30T00:00:00,0,12,12,2,Forward,DERTHONA BASKET,56263,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/424f5a5b-3365-4c01-8011-890566a9a997.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/424f5a5b-3365-4c01-8011-890566a9a997.png,BCR,Roma Basketball,Roma,Roma,ROM,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS1/1e9e0379-db30-4234-89b0-19576709c285.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015094,"SULCS, ROLANDS",Rolands Sulcs,"SULCS, ROLANDS","SULCS, ROLANDS",ROLANDS,SULCS,ŠULCS,NA,LAT,Latvia,190,93,2006-01-06T00:00:00,LAT,Latvia,,,,FALSE,NA,J,Player,TRUE,2026-09-10T14:28:24.909,2027-06-30T00:00:00,0,10,10,1,Guard,BK RIGAS ZELLI,56489,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/b0064ea1-b6ae-4df8-b321-863cdc282638.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/b0064ea1-b6ae-4df8-b321-863cdc282638.png,RIG,Riga Zelli,Riga Zelli,Riga Zelli,RIG,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/0ab8fe2a-5972-48c5-bdff-f5159ca0abe7.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015098,"SWOPE, ISAIAH",Isaiah Swope,"SWOPE, ISAIAH","SWOPE, ISAIAH",ISAIAH JAMAL,SWOPE,Swope,NA,USA,United States of America,178,77,2003-04-22T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-10T15:14:49.677,2027-06-30T00:00:00,0,1,1,1,Guard,SKYLINERS FRANKFURT,56504,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO1/05b49220-3b25-4cdd-b8af-034fe0e63c78.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOO1/05b49220-3b25-4cdd-b8af-034fe0e63c78.png,FRA,Skyliners Frankfurt,Skyliners,Skyliners,SKY,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/6afb32b8-e6dc-4f79-b14a-2d99fdb34cde.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
013461,"TABOADA, JOAQUIN",Joaquin Taboada,"TABOADA, J.","TABOADA, J.",JOAQUIN,TABOADA LUHERS,TABOADA,,URU,Uruguay,195,92,2007-06-05T00:00:00,URU,Uruguay,,,,FALSE,NA,J,Player,TRUE,2026-09-17T14:04:01.453,2027-06-30T00:00:00,0,59,59,1,Guard,SAN PABLO BURGOS,56798,NA,NA,BGS,Recoletas Salud San Pablo Burgos,Burgos,Burgos,BUR,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCxM/40c97670-177e-4c74-9f5f-76b528a0da86.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
013530,"TALCIS, TOMAS",Tomas Talcis,"TALCIS, TOMAS","TALCIS, TOMAS",TOMASS,TALCIS,TALCIS,NA,LAT,Latvia,195,94,2007-09-22T00:00:00,ESP,Spain,,,,FALSE,NA,J,Player,TRUE,2026-09-22T12:06:20.814,2027-06-30T00:00:00,0,22,22,2,Forward,VALENCIA BASKET,56961,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/fe15aca8-12ac-4b78-bffc-779618b412ac.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/fe15aca8-12ac-4b78-bffc-779618b412ac.png,RIG,Riga Zelli,Riga Zelli,Riga Zelli,RIG,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/0ab8fe2a-5972-48c5-bdff-f5159ca0abe7.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
015049,"TALIC, DARKO",Darko Talic,"TALIC, DARKO","TALIC, DARKO",DARKO,TALIC,TALIC,NA,BIH,Bosnia and Herzegovina,192,81,1998-02-23T00:00:00,BIH,Bosnia and Herzegovina,NA,NA,NA,FALSE,NA,J,Player,TRUE,2026-09-10T07:47:16.151,2027-06-30T00:00:00,0,19,19,1,Guard,BORAC BANJA LUKA,56407,NA,NA,BOS,BOSNA BH Telecom Sarajevo,BOSNA,BOSNA,BOS,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOJl/0024f0d4-55d9-4ed0-be41-68c0e90c41d5.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
010020,"TAMBA, PABLO",Pablo Tamba,"TAMBA, PABLO","TAMBA, PABLO",PABLO,TAMBA VILLEN,TAMBA,"Tamba, P.",ESP,Spain,200,94,2003-09-04T00:00:00,ESP,Spain,,,,FALSE,NA,J,Player,TRUE,2026-09-08T11:41:12.566,2027-06-30T00:00:00,0,8,8,2,Forward,LSU TIGERS,56007,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS4/751f6afd-cbe6-4e61-ba01-b4c927bafb20.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS4/751f6afd-cbe6-4e61-ba01-b4c927bafb20.png,MAN,Kids&Us Manresa,K&U Manresa,Manresa,MAN,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/06792bed-0383-4de2-80b9-95ecca3fd973.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
013936,"TANCAU, TUDOR",Tudor Tancau,"TANCAU, TUDOR","TANCAU, TUDOR",TUDOR-CRISTIAN,TANCAU,TANCAU,NA,ROU,Romania,206,129,2009-01-01T00:00:00,ROU,Romania,,,,FALSE,NA,J,Player,TRUE,2026-09-08T10:47:15.136,2027-06-30T00:00:00,0,32,32,3,Center,U-BT CLUJ-NAPOCA,55938,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/bb15cb4f-41fa-4ccf-90b9-8848f04758a1.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS3/bb15cb4f-41fa-4ccf-90b9-8848f04758a1.png,CLU,U-BT Cluj-Napoca,U-BT Cluj,Cluj,UBT,FALSE,https://media-cdn.incrowdsports.com/ae3e2844-0615-41bb-a788-a4f0d54b8d5e.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
010631,"TANOULIS, GEORGIOS",Georgios Tanoulis,"TANOULIS, GEORGIOS","TANOULIS, GEORGIOS",GEORGIOS,TANOULIS,TANOULIS,"Tanoulis, G.",GRE,Greece,210,105,2002-07-27T00:00:00,GRE,Greece,,tanoulic,,FALSE,NA,J,Player,TRUE,2026-09-24T11:16:55.616,2027-06-30T00:00:00,0,50,50,3,Center,ARIS,57004,NA,NA,ARI,Aris Thessaloniki,Aris,Aris,ARI,FALSE,https://media-cdn.cortextech.io/77e0fd97-1489-4e3c-8e70-ca39075460c0.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
008004,"TARCZEWSKI, KALEB",Kaleb Tarczewski,"TARCZEWSKI, KALEB","TARCZEWSKI, KALEB",KALEB ERICK,TARCZEWSKI,TARCZEWSKI,"Tarczewski, K.",USA,United States of America,213,116,1993-02-26T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-23T14:28:52.437,2027-06-30T00:00:00,0,25,25,3,Center,YOKOHAMA B-CORSAIRS,56989,NA,NA,NAP,Napoli Basketball,Napoli,Napoli,NAP,FALSE,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCgOCpC/c2de1d20-72f4-4453-95de-b4534db6d57f.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
005860,"TAROLIS, DONATAS",Donatas Tarolis,Tarolis,Tarolis,DONATAS,TAROLIS,Tarolis,"Tarolis, D.",LTU,Lithuania,202,91,1994-03-30T00:00:00,LTU,Lithuania,,,,FALSE,NA,J,Player,TRUE,2026-09-08T13:54:45.849,2027-06-30T00:00:00,0,1,1,2,Forward,NEPTUNAS,56130,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/3214e8a5-a6bf-4e63-a8a1-d7f7d072377f.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS5/3214e8a5-a6bf-4e63-a8a1-d7f7d072377f.png,KLA,Neptunas Klaipeda,Neptunas,Neptunas,NEP,FALSE,https://media-cdn.cortextech.io/ed0df5cd-c9e4-4387-bcd4-3606270cd255.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
005850,"TAYLOR, TONY",Tony Taylor,Taylor,Taylor,TONY CHRISTOPHER,TAYLOR,TAYLOR II,"Taylor, T.",USA,United States of America,185,85,1990-08-09T00:00:00,USA,United States of America,,,,FALSE,NA,J,Player,TRUE,2026-09-09T15:26:09.403,2027-06-30T00:00:00,0,21,21,1,Guard,TURK TELEKOM ANKARA,56346,NA,NA,TTK,Turk Telekom Ankara,Turk Telekom,Turk Telekom,TTA,FALSE,https://media-cdn.incrowdsports.com/4ba35608-54ca-4800-a59c-f2571e6f8e13.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
013299,"TEKCEVIK, METE",Mete Tekcevik,"TEKCEVIK, METE","TEKCEVIK, METE",METE,TEKCEVIK,TEKCEVIK,,TUR,Turkiye,185,85,2001-07-18T00:00:00,TUR,Turkiye,,,,FALSE,NA,J,Player,TRUE,2026-09-09T15:29:56.742,2027-06-30T00:00:00,0,55,55,1,Guard,TURK TELEKOM ANKARA,56348,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS4/76f86019-d9c4-47bf-9ca5-eaa9272a0bbe.png,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCjnOS4/76f86019-d9c4-47bf-9ca5-eaa9272a0bbe.png,TTK,Turk Telekom Ankara,Turk Telekom,Turk Telekom,TTA,FALSE,https://media-cdn.incrowdsports.com/4ba35608-54ca-4800-a59c-f2571e6f8e13.png,EuroCup 2026-27,U2026,2026-27,U,2026,2026-07-01T00:00:00
